t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper
4.979998,0,0,-0.04900145,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
4.999998,0,0,-0.06179433,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.019998,0,0,-0.07458721,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.039998,0,0,-0.0873801,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.059998,0,0,-0.100173,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.079998,0,0,-0.1129659,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.099998,0,0,-0.1257588,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.119998,0,0,-0.1385516,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.139998,0,0,-0.1513445,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.159998,0,0,-0.1641374,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.179998,0,0,-0.1769303,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.199998,0,0,-0.1897232,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.219998,0,0,-0.2025161,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.239998,0,0,-0.2153089,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.259998,0,0,-0.2281018,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.279998,0,0,-0.2408947,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.299998,0,0,-0.2536876,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.319998,0,0,-0.2664805,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.339998,0,0,-0.2792734,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.359998,0,0,-0.2920662,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.379998,0,0,-0.3048591,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.399998,0,0,-0.317652,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.419998,0,0,-0.3304449,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.439998,0,0,-0.3432378,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.459998,0,0,-0.3560307,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.479998,0,0,-0.3688236,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.499998,0,0,-0.3816164,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.519998,0,0,-0.3944093,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.539998,0,0,-0.4072022,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.559998,0,0,-0.4199951,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.579998,0,0,-0.432788,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.599998,0,0,-0.4455809,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.619998,0,0,-0.4583738,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.639998,0,0,-0.4711666,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.659998,0,0,-0.4839595,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.679998,0,0,-0.4967524,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.699998,0,0,-0.5095453,0,0,-0.6396443,0,0,0,0,-0.8656102,-1.590915E-38
5.719998,0,0,-0.5223382,0,0,-0.6396443,0.006727919,0.1345584,0,0,-0.8656102,-1.590915E-38
5.739998,0,0,-0.5349964,0,0,-0.6329164,0.01925163,0.3850326,0,0,-0.8657448,-0.006727916
5.759998,0,0,-0.5472698,0,0,-0.6136647,0.0310726,0.621452,0,0,-0.8661972,-0.02261558
5.779998,0,0,-0.5589216,0,0,-0.5825921,0.04187684,0.8375368,0,0,-0.8670447,-0.04238039
5.799998,0,0,-0.5697359,0,0,-0.5407153,0.05142979,1.028596,0,0,-0.8683061,-0.06306702
5.819998,0,0,-0.5795216,0,0,-0.4892856,0.05955623,1.191125,0,0,-0.8699654,-0.0829633
5.839998,0,0,-0.5881162,0,0,-0.4297293,0.06613003,1.322601,0,0,-0.8719862,-0.1010379
5.859998,0,0,-0.5953882,0,0,-0.3635993,0.07106905,1.421381,0,0,-0.8743191,-0.116649
5.879998,0,0,-0.6012388,0,0,-0.2925303,0.07433181,1.486636,0,0,-0.876907,-0.1293935
5.899998,0,0,-0.6056027,0,0,-0.2181985,0.0759152,1.518304,0,0,-0.8796875,-0.1390286
5.919998,0,0,-0.6084484,0,0,-0.1422834,0.07585226,1.517045,0,0,-0.8825961,-0.1454295
5.939998,0,0,-0.609777,0,0,-0.06643112,0.07420956,1.484191,0,0,-0.8855675,-0.148567
5.959998,0,0,-0.6096215,0,0,0.007778406,0.07108413,1.421683,0,0,-0.8885373,-0.1484931
5.979998,0,0,-0.6080442,0,0,0.0788625,0.06660025,1.332005,0,0,-0.891444,-0.1453307
5.999998,0,0,-0.605135,0,0,0.1454627,0.06090568,1.218114,0,0,-0.8942293,-0.1392656
6.019998,0,0,-0.6010076,0,0,0.2063684,0.05416755,1.083351,0,0,-0.89684,-0.1305385
6.039998,0,0,-0.5957969,0,0,0.2605359,0.04656814,0.9313628,0,0,-0.8992288,-0.1194368
6.059998,0,0,-0.5896548,0,0,0.3071041,0.03830032,0.7660064,0,0,-0.9013545,-0.1062865
6.079998,0,0,-0.5827467,0,0,0.3454044,0.02956341,0.5912682,0,0,-0.9031833,-0.09144361
6.099998,0,0,-0.5752474,0,0,0.3749678,0.02055834,0.4111668,0,0,-0.9046891,-0.07528523
6.119998,0,0,-0.5673369,0,0,0.3955261,0.01148383,0.2296767,0,0,-0.9058531,-0.05820096
6.139998,0,0,-0.5591967,0,0,0.4070099,0.002531931,0.05063862,0,0,-0.9066648,-0.04058433
6.159998,0,0,-0.5510059,0,0,0.4095418,0,0,0,0,-0.9071212,-0.0228241
6.179998,0,0,-0.5428151,0,0,0.4095418,0,0,0,0,-0.9073495,-0.01141206
6.199998,0,0,-0.5346243,0,0,0.4095418,0,0,0,0,-0.9074636,-0.00570603
6.219998,0,0,-0.5264335,0,0,0.4095418,0,0,0,0,-0.9075207,-0.002853016
6.239998,0,0,-0.5182427,0,0,0.4095418,0,0,0,0,-0.9075492,-0.001426509
6.259998,0,0,-0.5100518,0,0,0.4095418,0,0,0,0,-0.9075634,-0.0007132546
6.279998,0,0,-0.501861,0,0,0.4095418,0,0,0,0,-0.9075706,-0.0003566274
6.299998,0,0,-0.4936702,0,0,0.4095418,0,0,0,0,-0.9075742,-0.0001783138
6.319998,0,0,-0.4854794,0,0,0.4095418,0,0,0,0,-0.907576,-8.915691E-05
6.339998,0,0,-0.4772885,0,0,0.4095418,0,0,0,0,-0.9075769,-4.457848E-05
6.359998,0,0,-0.4690977,0,0,0.4095418,0,0,0,0,-0.9075773,-2.228924E-05
6.379998,0,0,-0.4609068,0,0,0.4095418,0,0,0,0,-0.9075775,-1.114463E-05
6.399998,0,0,-0.452716,0,0,0.4095418,0,0,0,0,-0.9075776,-5.572315E-06
6.419998,0,0,-0.4445252,0,0,0.4095418,0,0,0,0,-0.9075777,-2.786159E-06
6.439998,0,0,-0.4363343,0,0,0.4095418,0,0,0,0,-0.9075777,-1.39308E-06
6.459998,0,0,-0.4281435,0,0,0.4095418,0,0,0,0,-0.9075777,-6.965403E-07
6.479998,0,0,-0.4199526,0,0,0.4095418,0,0,0,0,-0.9075777,-3.482703E-07
6.499998,0,0,-0.4117618,0,0,0.4095418,0,0,0,0,-0.9075777,-1.741352E-07
6.519998,0,0,-0.403571,0,0,0.4095418,0,0,0,0,-0.9075777,-8.706763E-08
6.539998,0,0,-0.3953801,0,0,0.4095418,0,0,0,0,-0.9075777,-4.353383E-08
6.559998,0,0,-0.3871893,0,0,0.4095418,0,0,0,0,-0.9075777,-2.176692E-08
6.579998,0,0,-0.3789984,0,0,0.4095418,0,0,0,0,-0.9075777,-1.088347E-08
6.599998,0,0,-0.3708076,0,0,0.4095418,0,0,0,0,-0.9075777,-5.441735E-09
6.619998,0,0,-0.3626167,0,0,0.4095418,0,0,0,0,-0.9075777,-2.720868E-09
6.639997,0,0,-0.3544259,0,0,0.4095418,0,0,0,0,-0.9075777,-1.360435E-09
6.659997,0,0,-0.3462351,0,0,0.4095418,0,0,0,0,-0.9075777,-6.802176E-10
6.679997,0,0,-0.3380442,0,0,0.4095418,0,0,0,0,-0.9075777,-3.401089E-10
6.699997,0,0,-0.3298534,0,0,0.4095418,0,0,0,0,-0.9075777,-1.700545E-10
6.719997,0,0,-0.3216625,0,0,0.4095418,0,0,0,0,-0.9075777,-8.50273E-11
6.739997,0,0,-0.3134717,0,0,0.4095418,0,0,0,0,-0.9075777,-4.251367E-11
6.759997,0,0,-0.3052809,0,0,0.4095418,0,0,0,0,-0.9075777,-2.125684E-11
6.779998,0,0,-0.29709,0,0,0.4095418,0,0,0,0,-0.9075777,-1.062842E-11
6.799998,0,0,-0.2888992,0,0,0.4095418,0,0,0,0,-0.9075777,-5.314214E-12
6.819998,0,0,-0.2807083,0,0,0.4095418,0,0,0,0,-0.9075777,-2.657108E-12
6.839998,0,0,-0.2725175,0,0,0.4095418,0,0,0,0,-0.9075777,-1.328554E-12
6.859998,0,0,-0.2643267,0,0,0.4095418,0,0,0,0,-0.9075777,-6.642775E-13
6.879998,0,0,-0.2561358,0,0,0.4095418,0,0,0,0,-0.9075777,-3.321389E-13
6.899998,0,0,-0.247945,0,0,0.4095418,0,0,0,0,-0.9075777,-1.660695E-13
6.919998,0,0,-0.2397541,0,0,0.4095418,0,0,0,0,-0.9075777,-8.303478E-14
6.939998,0,0,-0.2315633,0,0,0.4095418,0,0,0,0,-0.9075777,-4.15174E-14
6.959998,0,0,-0.2233725,0,0,0.4095418,0,0,0,0,-0.9075777,-2.075871E-14
6.979998,0,0,-0.2151816,0,0,0.4095418,0,0,0,0,-0.9075777,-1.037936E-14
6.999998,0,0,-0.2069908,0,0,0.4095418,0,0,0,0,-0.9075777,-5.189682E-15
7.019998,0,0,-0.1987999,0,0,0.4095418,0,0,0,0,-0.9075777,-2.594842E-15
7.039998,0,0,-0.1906091,0,0,0.4095418,0,0,0,0,-0.9075777,-1.297421E-15
7.059998,0,0,-0.1824183,0,0,0.4095418,0,0,0,0,-0.9075777,-6.487109E-16
7.079998,0,0,-0.1742274,0,0,0.4095418,0,0,0,0,-0.9075777,-3.243556E-16
7.099998,0,0,-0.1660366,0,0,0.4095418,0,0,0,0,-0.9075777,-1.621778E-16
7.119998,0,0,-0.1578457,0,0,0.4095418,0,0,0,0,-0.9075777,-8.108895E-17
7.139997,0,0,-0.1496549,0,0,0.4095418,0,0,0,0,-0.9075777,-4.054449E-17
7.159997,0,0,-0.1414641,0,0,0.4095418,0,0,0,0,-0.9075777,-2.027225E-17
7.179997,0,0,-0.1332732,0,0,0.4095418,0,0,0,0,-0.9075777,-1.013613E-17
7.199997,0,0,-0.1250824,0,0,0.4095418,0,0,0,0,-0.9075777,-5.068067E-18
7.219997,0,0,-0.1168915,0,0,0.4095418,0,0,0,0,-0.9075777,-2.534035E-18
7.239997,0,0,-0.1087007,0,0,0.4095418,0,0,0,0,-0.9075777,-1.267018E-18
7.259997,0,0,-0.1005099,0,0,0.4095418,0,0,0,0,-0.9075777,-6.335091E-19
7.279997,0,0,-0.09231904,0,0,0.4095418,0,0,0,0,-0.9075777,-3.167547E-19
7.299997,0,0,-0.08412821,0,0,0.4095418,0,0,0,0,-0.9075777,-1.583774E-19
7.319997,0,0,-0.07593738,0,0,0.4095418,0,0,0,0,-0.9075777,-7.918873E-20
7.339997,0,0,-0.06774654,0,0,0.4095418,0,0,0,0,-0.9075777,-3.959438E-20
7.359997,0,0,-0.05955571,0,0,0.4095418,0,0,0,0,-0.9075777,-1.97972E-20
7.379997,0,0,-0.05136488,0,0,0.4095418,0,0,0,0,-0.9075777,-9.898601E-21
7.399997,0,0,-0.04317404,0,0,0.4095418,0,0,0,0,-0.9075777,-4.949303E-21
7.419997,0,0,-0.03498321,0,0,0.4095418,0,0,0,0,-0.9075777,-2.474652E-21
7.439997,0,0,-0.02679238,0,0,0.4095418,0,0,0,0,-0.9075777,-1.237327E-21
7.459997,0,0,-0.01860154,0,0,0.4095418,0,0,0,0,-0.9075777,-6.186635E-22
7.479997,0,0,-0.01041071,0,0,0.4095418,0,0,0,0,-0.9075777,-3.093319E-22
7.499997,0,0,-0.002219878,0,0,0.4095418,0,0,0,0,-0.9075777,-1.54666E-22
7.519997,0,0,0.005970955,0,0,0.4095418,0,0,0,0,-0.9075777,-7.733303E-23
7.539997,0,0,0.01416179,0,0,0.4095418,0,0,0,0,-0.9075777,-3.866653E-23
7.559998,0,0,0.02235262,0,0,0.4095418,0,0,0,0,-0.9075777,-1.933327E-23
7.579998,0,0,0.03054345,0,0,0.4095418,0,0,0,0,-0.9075777,-9.666641E-24
7.599998,0,0,0.03873429,0,0,0.4095418,0,0,0,0,-0.9075777,-4.833322E-24
7.619998,0,0,0.04692512,0,0,0.4095418,0,0,0,0,-0.9075777,-2.416662E-24
7.639997,0,0,0.05511595,0,0,0.4095418,0,0,0,0,-0.9075777,-1.208331E-24
7.659997,0,0,0.06330679,0,0,0.4095418,0,0,0,0,-0.9075777,-6.041658E-25
7.679997,0,0,0.07149762,0,0,0.4095418,0,0,0,0,-0.9075777,-3.02083E-25
7.699997,0,0,0.07968845,0,0,0.4095418,0,0,0,0,-0.9075777,-1.510416E-25
7.719997,0,0,0.08787929,0,0,0.4095418,0,0,0,0,-0.9075777,-7.552082E-26
7.739997,0,0,0.09607012,0,0,0.4095418,0,0,0,0,-0.9075777,-3.776042E-26
7.759997,0,0,0.104261,0,0,0.4095418,0,0,0,0,-0.9075777,-1.888022E-26
7.779997,0,0,0.1124518,0,0,0.4095418,0,0,0,0,-0.9075777,-9.440113E-27
7.799997,0,0,0.1206426,0,0,0.4095418,0,0,0,0,-0.9075777,-4.720058E-27
7.819997,0,0,0.1288334,0,0,0.4095418,0,0,0,0,-0.9075777,-2.36003E-27
7.839997,0,0,0.1370243,0,0,0.4095418,0,0,0,0,-0.9075777,-1.180015E-27
7.859997,0,0,0.1452151,0,0,0.4095418,0,0,0,0,-0.9075777,-5.90008E-28
7.879997,0,0,0.153406,0,0,0.4095418,0,0,0,0,-0.9075777,-2.950041E-28
7.899997,0,0,0.1615968,0,0,0.4095418,0,0,0,0,-0.9075777,-1.475021E-28
7.919997,0,0,0.1697876,0,0,0.4095418,0,0,0,0,-0.9075777,-7.375107E-29
7.939997,0,0,0.1779785,0,0,0.4095418,0,0,0,0,-0.9075777,-3.687555E-29
7.959997,0,0,0.1861693,0,0,0.4095418,0,0,0,0,-0.9075777,-1.843778E-29
7.979997,0,0,0.1943602,0,0,0.4095418,0,0,0,0,-0.9075777,-9.218895E-30
7.999997,0,0,0.202551,0,0,0.4095418,0,0,0,0,-0.9075777,-4.609449E-30
8.019998,0,0,0.2107418,0,0,0.4095418,0,0,0,0,-0.9075777,-2.304725E-30
8.039997,0,0,0.2189327,0,0,0.4095418,0,0,0,0,-0.9075777,-1.152363E-30
8.059998,0,0,0.2271235,0,0,0.4095418,0,0,0,0,-0.9075777,-5.761818E-31
8.079997,0,0,0.2353144,0,0,0.4095418,0,0,0,0,-0.9075777,-2.88091E-31
8.099998,0,0,0.2435052,0,0,0.4095418,0,0,0,0,-0.9075777,-1.440455E-31
8.119997,0,0,0.2516961,0,0,0.4095418,0,0,0,0,-0.9075777,-7.20228E-32
8.139997,0,0,0.2598869,0,0,0.4095418,0,0,0,0,-0.9075777,-3.601142E-32
8.159997,0,0,0.2680777,0,0,0.4095418,0,0,0,0,-0.9075777,-1.800572E-32
8.179997,0,0,0.2762686,0,0,0.4095418,0,0,0,0,-0.9075777,-9.002861E-33
8.199997,0,0,0.2844594,0,0,0.4095418,0,0,0,0,-0.9075777,-4.501432E-33
8.219997,0,0,0.2926503,0,0,0.4095418,0,0,0,0,-0.9075777,-2.250717E-33
8.239997,0,0,0.3008411,0,0,0.4095418,0,0,0,0,-0.9075777,-1.125359E-33
8.259997,0,0,0.3090319,0,0,0.4095418,0,0,0,0,-0.9075777,-5.626796E-34
8.279997,0,0,0.3172228,0,0,0.4095418,0,0,0,0,-0.9075777,-2.813399E-34
8.299997,0,0,0.3254136,0,0,0.4095418,0,0,0,0,-0.9075777,-1.4067E-34
8.319997,0,0,0.3336045,0,0,0.4095418,0,0,0,0,-0.9075777,-7.033503E-35
8.339997,0,0,0.3417953,0,0,0.4095418,0,0,0,0,-0.9075777,-3.516753E-35
8.359997,0,0,0.3499861,0,0,0.4095418,0,0,0,0,-0.9075777,-1.758377E-35
8.379997,0,0,0.358177,0,0,0.4095418,0,0,0,0,-0.9075777,-8.791888E-36
8.399997,0,0,0.3663678,0,0,0.4095418,0,0,0,0,-0.9075777,-4.395946E-36
8.419997,0,0,0.3745587,0,0,0.4095418,0,0,0,0,-0.9075777,-2.197974E-36
8.439997,0,0,0.3827495,0,0,0.4095418,0,0,0,0,-0.9075777,-1.098987E-36
8.459997,0,0,0.3909403,0,0,0.4095418,0,0,0,0,-0.9075777,-5.494939E-37
8.479997,0,0,0.3991312,0,0,0.4095418,0,0,0,0,-0.9075777,-2.74747E-37
8.499997,0,0,0.407322,0,0,0.4095418,0,0,0,0,-0.9075777,-1.373736E-37
8.519997,0,0,0.4155129,0,0,0.4095418,0,0,0,0,-0.9075777,-6.868681E-38
8.539997,0,0,0.4237037,0,0,0.4095418,0,0,0,0,-0.9075777,-3.434342E-38
8.559997,0,0,0.4318945,0,0,0.4095418,0,0,0,0,-0.9075777,-1.717171E-38
8.579997,0,0,0.4400854,0,0,0.4095418,0,0,0,0,-0.9075777,-1.717171E-38
8.599997,0,0,0.4482762,0,0,0.4095418,0,0,0,0,-0.9075777,-1.717171E-38
8.619997,0,0,0.4564671,0,0,0.4095418,0,0,0.006467059,0.1293412,-0.9075777,-1.717171E-38
8.639997,0,0,0.4645286,0,0,0.4030748,0,0,0.01452856,0.2905712,-0.9075777,-1.717171E-38
8.659997,0,0,0.4722995,0,0,0.3885462,0,0,0.02229948,0.4459897,-0.9075777,-1.717171E-38
8.679996,0,0,0.4796244,0,0,0.3662468,0,0,0.02962442,0.5924883,-0.9075777,-1.717171E-38
8.699997,0,0,0.4863569,0,0,0.3366224,0,0,0.03635685,0.727137,-0.9075777,-1.717171E-38
8.719996,0,0,0.4923622,0,0,0.3002655,0,0,0.04236217,0.8472434,-0.9075777,-1.717171E-38
8.739997,0,0,0.4975202,0,0,0.2579034,0,0,0.04752024,0.9504047,-0.9075777,-1.717171E-38
8.759997,0,0,0.5017279,0,0,0.2103831,0,0,0.05172788,1.034558,-0.9075777,-1.717171E-38
8.779997,0,0,0.504901,0,0,0.1586553,0,0,0.05490099,1.09802,-0.9075777,-1.717171E-38
8.799997,0,0,0.5069761,0,0,0.1037543,0,0,0.05697607,1.139521,-0.9075777,-1.717171E-38
8.819997,0,0,0.5079116,0,0,0.04677827,0,0,0.05791162,1.158232,-0.9075777,-1.717171E-38
8.839997,0,0,0.5076889,0,0,-0.01113333,0,0,0.05768894,1.153779,-0.9075777,-1.717171E-38
8.859997,0,0,0.5063125,0,0,-0.06882225,0,0,0.05631249,1.12625,-0.9075777,-1.717171E-38
8.879997,0,0,0.5038098,0,0,-0.1251347,0,0,0.05380981,1.076196,-0.9075777,-1.717171E-38
8.899997,0,0,0.5002309,0,0,-0.1789445,0,0,0.05023091,1.004618,-0.9075777,-1.717171E-38
8.919997,0,0,0.4956474,0,0,-0.2291754,0,0,0.0456474,0.912948,-0.9075777,-1.717171E-38
8.939997,0,0,0.490151,0,0,-0.2748228,0,0,0.04015096,0.8030191,-0.9075777,-1.717171E-38
8.959997,0,0,0.4838515,0,0,-0.3149737,0,0,0.03385149,0.6770298,-0.9075777,-1.717171E-38
8.979997,0,0,0.476875,0,0,-0.3488252,0,0,0.02687497,0.5374995,-0.9075777,-1.717171E-38
8.999997,0,0,0.469361,0,0,-0.3757001,0,0,0.01936097,0.3872195,-0.9075777,-1.717171E-38
9.019997,0,0,0.4614598,0,0,-0.3950611,0,0,0.01145975,0.2291951,-0.9075777,-1.717171E-38
9.039997,0,0,0.4533294,0,0,-0.4065208,0,0,0.003329352,0.06658703,-0.9075777,-1.717171E-38
9.059997,0,0,0.4451323,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.079997,0,0,0.4369353,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.099997,0,0,0.4287383,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.119997,0,0,0.4205413,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.139997,0,0,0.4123443,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.159997,0,0,0.4041473,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.179996,0,0,0.3959503,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.199997,0,0,0.3877533,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.219996,0,0,0.3795563,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.239997,0,0,0.3713593,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.259996,0,0,0.3631622,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.279997,0,0,0.3549652,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.299996,0,0,0.3467682,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.319997,0,0,0.3385712,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.339996,0,0,0.3303742,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.359997,0,0,0.3221772,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.379996,0,0,0.3139802,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.399997,0,0,0.3057832,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.419996,0,0,0.2975862,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.439997,0,0,0.2893892,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.459996,0,0,0.2811922,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.479997,0,0,0.2729951,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
9.499996,0,0,0.2647981,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
