t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper,angularVelocity_y, inertia_y
7.890781,0.1447013,0,-2.5388,0.04183373,0,-0.1611855,0,0,0,0,-2.44048,-0.3355259,-0.5780367, 0.0634
7.910782,0.1454987,0,-2.542011,0.04039128,0,-0.1607146,0,0,0,0,-2.447195,-0.3357143,-0.5780339, 0.0634
7.930782,0.1462671,0,-2.545213,0.03894361,0,-0.1602573,0,0,0,0,-2.453914,-0.3358972,-0.578027, 0.0634
7.950783,0.1470065,0,-2.548407,0.03749027,0,-0.1598169,0,0,0,0,-2.460637,-0.3360734,-0.5780205, 0.0634
7.970783,0.1477166,0,-2.551591,0.03603025,0,-0.1593914,0,0,0,0,-2.467363,-0.3362436,-0.5780121, 0.0634
7.990784,0.1483974,0,-2.554768,0.03456898,0,-0.158986,0,0,0,0,-2.474092,-0.3364058,-0.5780067, 0.0634
8.01078,0.1490489,0,-2.557938,0.03310135,0,-0.1585975,0,0,0,0,-2.480824,-0.3365612,-0.5780017, 0.0634
8.030781,0.1496709,0,-2.5611,0.03162725,0,-0.1582221,0,0,0,0,-2.48756,-0.3367113,-0.5779924, 0.0634
8.050781,0.1502634,0,-2.564255,0.03015319,0,-0.1578684,0,0,0,0,-2.494298,-0.3368528,-0.5779878, 0.0634
8.070782,0.1508262,0,-2.567403,0.02867136,0,-0.1575273,0,0,0,0,-2.501038,-0.3369893,-0.5779784, 0.0634
8.090782,0.1513593,0,-2.570545,0.02718864,0,-0.1572091,0,0,0,0,-2.507782,-0.3371165,-0.5779758, 0.0634
8.110783,0.1518626,0,-2.573681,0.0256996,0,-0.1569018,0,0,0,0,-2.514527,-0.3372395,-0.5779657, 0.0634
8.130783,0.1523361,0,-2.576811,0.02421038,0,-0.1566173,0,0,0,0,-2.521275,-0.3373533,-0.5779622, 0.0634
8.150784,0.1527797,0,-2.579936,0.02271461,0,-0.1563453,0,0,0,0,-2.528025,-0.337462,-0.5779531, 0.0634
8.17078,0.1531933,0,-2.583056,0.02121872,0,-0.1560947,0,0,0,0,-2.534777,-0.3375623,-0.5779488, 0.0634
8.190781,0.1535769,0,-2.586172,0.01971912,0,-0.1558598,0,0,0,0,-2.54153,-0.3376563,-0.5779426, 0.0634
8.210781,0.1539304,0,-2.589283,0.01821653,0,-0.1556419,0,0,0,0,-2.548286,-0.3377434,-0.5779359, 0.0634
8.230782,0.1542538,0,-2.592391,0.01671149,0,-0.1554416,0,0,0,0,-2.555043,-0.3378235,-0.5779296, 0.0634
8.250782,0.1545471,0,-2.595495,0.0152043,0,-0.1552587,0,0,0,0,-2.561801,-0.3378967,-0.5779232, 0.0634
8.270782,0.1548102,0,-2.598596,0.01369581,0,-0.1550925,0,0,0,0,-2.568561,-0.3379632,-0.5779158, 0.0634
8.290783,0.155043,0,-2.601694,0.01218435,0,-0.1549452,0,0,0,0,-2.575322,-0.3380221,-0.5779104, 0.0634
8.310783,0.1552456,0,-2.604789,0.01067194,0,-0.1548143,0,0,0,0,-2.582083,-0.3380745,-0.5779035, 0.0634
8.33078,0.1554179,0,-2.607882,0.009158319,0,-0.1547009,0,0,0,0,-2.588846,-0.3381198,-0.5778967, 0.0634
8.35078,0.15556,0,-2.610974,0.007645238,0,-0.1546076,0,0,0,0,-2.595609,-0.3381571,-0.5778931, 0.0634
8.370781,0.1556716,0,-2.614064,0.006125362,0,-0.1545251,0,0,0,0,-2.602373,-0.3381902,-0.5778809, 0.0634
8.390781,0.155753,0,-2.617153,0.0046112,0,-0.1544663,0,0,0,0,-2.609138,-0.3382137,-0.5778768, 0.0634
8.410782,0.1558039,0,-2.620241,0.003093024,0,-0.1544231,0,0,0,0,-2.615902,-0.3382309,-0.5778701, 0.0634
8.430782,0.1558246,0,-2.623329,0.001577453,0,-0.1544,0,0,0,0,-2.622667,-0.3382402,-0.5778669, 0.0634
8.450783,0.1558149,0,-2.626417,5.837355E-05,0,-0.1543898,0,0,0,0,-2.629432,-0.3382443,-0.5778573, 0.0634
8.470783,0.1557748,0,-2.629505,-0.001458565,0,-0.1544018,0,0,0,0,-2.636197,-0.3382395,-0.5778542, 0.0634
8.49078,0.1557044,0,-2.632594,-0.002977228,0,-0.1544263,0,0,0,0,-2.642961,-0.3382297,-0.577844, 0.0634
8.51078,0.1556037,0,-2.635684,-0.004494367,0,-0.154471,0,0,0,0,-2.649725,-0.3382118,-0.5778376, 0.0634
8.530781,0.1554726,0,-2.638776,-0.006010683,0,-0.1545327,0,0,0,0,-2.656489,-0.3381871,-0.5778306, 0.0634
8.550781,0.1553113,0,-2.641868,-0.007527507,0,-0.1546103,0,0,0,0,-2.663252,-0.3381561,-0.5778211, 0.0634
8.570782,0.1551196,0,-2.644964,-0.00903971,0,-0.1547105,0,0,0,0,-2.670014,-0.338116,-0.5778189, 0.0634
8.590782,0.1548977,0,-2.648061,-0.01055267,0,-0.1548273,0,0,0,0,-2.676775,-0.3380693,-0.5778154, 0.0634
8.610783,0.1546456,0,-2.651161,-0.01206438,0,-0.1549589,0,0,0,0,-2.683535,-0.3380167,-0.577808, 0.0634
8.630783,0.1543633,0,-2.654265,-0.01357566,0,-0.1551054,0,0,0,0,-2.690293,-0.337958,-0.5777972, 0.0634
8.65078,0.1540508,0,-2.657372,-0.01508438,0,-0.1552724,0,0,0,0,-2.697051,-0.3378912,-0.5777906, 0.0634
8.67078,0.1537083,0,-2.660482,-0.01658995,0,-0.1554573,0,0,0,0,-2.703806,-0.3378173,-0.5777848, 0.0634
8.690781,0.1533356,0,-2.663597,-0.01809298,0,-0.1556608,0,0,0,0,-2.710561,-0.3377359,-0.5777807, 0.0634
8.710781,0.152933,0,-2.666716,-0.01959537,0,-0.1558786,0,0,0,0,-2.717313,-0.3376487,-0.577772, 0.0634
8.730782,0.1525004,0,-2.66984,-0.02109454,0,-0.1561155,0,0,0,0,-2.724063,-0.337554,-0.5777659, 0.0634
8.750782,0.1520379,0,-2.67297,-0.02258907,0,-0.1563701,0,0,0,0,-2.730811,-0.3374522,-0.5777607, 0.0634
8.770782,0.1515456,0,-2.676105,-0.02408296,0,-0.1566406,0,0,0,0,-2.737557,-0.337344,-0.5777531, 0.0634
8.790783,0.1510235,0,-2.679245,-0.02557309,0,-0.1569283,0,0,0,0,-2.744301,-0.3372289,-0.5777457, 0.0634
8.810783,0.1504718,0,-2.682393,-0.02705684,0,-0.1572348,0,0,0,0,-2.751042,-0.3371063,-0.5777411, 0.0634
8.83078,0.1498903,0,-2.685546,-0.0285403,0,-0.1575584,0,0,0,0,-2.757781,-0.3369769,-0.5777356, 0.0634
8.85078,0.1492794,0,-2.688707,-0.03001969,0,-0.1578966,0,0,0,0,-2.764517,-0.3368416,-0.5777268, 0.0634
8.870781,0.148639,0,-2.691875,-0.03149299,0,-0.1582536,0,0,0,0,-2.77125,-0.3366988,-0.5777209, 0.0634
8.890781,0.1479693,0,-2.69505,-0.0329641,0,-0.1586271,0,0,0,0,-2.777979,-0.3365494,-0.5777138, 0.0634
8.910782,0.1472702,0,-2.698233,-0.03442967,0,-0.1590191,0,0,0,0,-2.784706,-0.3363926,-0.5777089, 0.0634
8.930782,0.146542,0,-2.701425,-0.03588964,0,-0.159427,0,0,0,0,-2.79143,-0.3362294,-0.5777032, 0.0634
8.950783,0.1457846,0,-2.704625,-0.03734828,0,-0.159849,0,0,0,0,-2.79815,-0.3360606,-0.5776926, 0.0634
8.970783,0.1449983,0,-2.707834,-0.03879752,0,-0.1602932,0,0,0,0,-2.804866,-0.3358829,-0.5776906, 0.0634
8.99078,0.1441831,0,-2.711052,-0.040244,0,-0.1607508,0,0,0,0,-2.811579,-0.3356999,-0.5776833, 0.0634
9.01078,0.1433391,0,-2.714281,-0.04168385,0,-0.1612255,0,0,0,0,-2.818287,-0.33551,-0.5776771, 0.0634
9.030781,0.1424665,0,-2.717519,-0.0431199,0,-0.1617168,0,0,0,0,-2.824992,-0.3353135,-0.5776702, 0.0634
9.050781,0.1415653,0,-2.720767,-0.04454779,0,-0.1622249,0,0,0,0,-2.831693,-0.3351103,-0.5776647, 0.0634
9.070782,0.1406357,0,-2.724026,-0.04597197,0,-0.1627486,0,0,0,0,-2.838389,-0.3349008,-0.577657, 0.0634
9.090782,0.1396778,0,-2.727295,-0.04738944,0,-0.1632902,0,0,0,0,-2.845082,-0.3346842,-0.5776514, 0.0634
9.110783,0.1386917,0,-2.730577,-0.04879869,0,-0.1638481,0,0,0,0,-2.851769,-0.334461,-0.5776467, 0.0634
9.130783,0.1376777,0,-2.733869,-0.05020541,0,-0.1644166,0,0,0,0,-2.858452,-0.3342336,-0.5776329, 0.0634
9.15078,0.1366357,0,-2.737174,-0.05160096,0,-0.1650092,0,0,0,0,-2.86513,-0.3339966,-0.5776312, 0.0634
9.17078,0.135566,0,-2.74049,-0.05299216,0,-0.1656142,0,0,0,0,-2.871804,-0.3337546,-0.5776237, 0.0634
9.190781,0.1344686,0,-2.74382,-0.0543758,0,-0.1662348,0,0,0,0,-2.878472,-0.3335064,-0.5776159, 0.0634
9.210781,0.1333438,0,-2.747162,-0.05575057,0,-0.1668741,0,0,0,0,-2.885135,-0.3332506,-0.5776124, 0.0634
9.230782,0.1321917,0,-2.750517,-0.05712049,0,-0.1675251,0,0,0,0,-2.891793,-0.3329903,-0.5776023, 0.0634
9.250782,0.1310124,0,-2.753886,-0.05848034,0,-0.1681955,0,0,0,0,-2.898445,-0.3327221,-0.577598, 0.0634
9.270782,0.1298061,0,-2.757269,-0.05983531,0,-0.1688781,0,0,0,0,-2.905092,-0.332449,-0.5775878, 0.0634
9.290783,0.128573,0,-2.760665,-0.06117764,0,-0.1695811,0,0,0,0,-2.911734,-0.3321679,-0.5775861, 0.0634
9.31078,0.1273131,0,-2.764077,-0.06251407,0,-0.1702995,0,0,0,0,-2.918369,-0.3318805,-0.577583, 0.0634
9.33078,0.1260268,0,-2.767503,-0.06384382,0,-0.1710273,0,0,0,0,-2.924999,-0.3315894,-0.5775716, 0.0634
9.35078,0.1247141,0,-2.770944,-0.06516267,0,-0.1717752,0,0,0,0,-2.931622,-0.3312902,-0.5775676, 0.0634
9.370781,0.1233753,0,-2.7744,-0.06647412,0,-0.1725348,0,0,0,0,-2.93824,-0.3309864,-0.5775585, 0.0634
9.390781,0.1220105,0,-2.777872,-0.06777667,0,-0.1733131,0,0,0,0,-2.944851,-0.3306751,-0.5775536, 0.0634
9.410782,0.1206199,0,-2.781359,-0.06907161,0,-0.1741008,0,0,0,0,-2.951456,-0.33036,-0.5775414, 0.0634
9.430782,0.1192038,0,-2.784863,-0.0703529,0,-0.1749102,0,0,0,0,-2.958054,-0.3300363,-0.57754, 0.0634
9.450783,0.1177622,0,-2.788384,-0.07162718,0,-0.1757333,0,0,0,0,-2.964646,-0.329707,-0.5775357, 0.0634
9.470779,0.1162953,0,-2.791922,-0.07289154,0,-0.1765691,0,0,0,0,-2.971231,-0.3293727,-0.5775293, 0.0634
9.49078,0.1148035,0,-2.795476,-0.07414809,0,-0.1774166,0,0,0,0,-2.977809,-0.3290337,-0.5775184, 0.0634
9.51078,0.1132868,0,-2.799048,-0.07539331,0,-0.1782818,0,0,0,0,-2.98438,-0.3286876,-0.5775122, 0.0634
9.530781,0.1117455,0,-2.802638,-0.07662796,0,-0.179161,0,0,0,0,-2.990945,-0.3283359,-0.577506, 0.0634
9.550781,0.1101798,0,-2.806246,-0.07785204,0,-0.1800551,0,0,0,0,-2.997502,-0.3279783,-0.5775009, 0.0634
9.570782,0.1085898,0,-2.809872,-0.07906554,0,-0.1809651,0,0,0,0,-3.004051,-0.3276143,-0.5774978, 0.0634
9.590782,0.1069759,0,-2.813516,-0.08027088,0,-0.1818822,0,0,0,0,-3.010593,-0.3272475,-0.5774854, 0.0634
9.610783,0.1053382,0,-2.817179,-0.08146299,0,-0.1828198,0,0,0,0,-3.017128,-0.3268724,-0.5774822, 0.0634
9.630783,0.1036769,0,-2.820862,-0.08264498,0,-0.1837689,0,0,0,0,-3.023655,-0.3264928,-0.577476, 0.0634
9.65078,0.1019923,0,-2.824563,-0.0838173,0,-0.1847275,0,0,0,0,-3.030175,-0.3261093,-0.5774644, 0.0634
9.67078,0.1002845,0,-2.828285,-0.08497477,0,-0.1857086,0,0,0,0,-3.036686,-0.3257169,-0.5774652, 0.0634
9.690781,0.09855396,0,-2.832026,-0.08612465,0,-0.1866939,0,0,0,0,-3.04319,-0.3253228,-0.5774534, 0.0634
9.710781,0.09680067,0,-2.835787,-0.08726103,0,-0.1876984,0,0,0,0,-3.049685,-0.324921,-0.5774496, 0.0634
9.730782,0.09502498,0,-2.839568,-0.08838643,0,-0.1887133,0,0,0,0,-3.056173,-0.324515,-0.5774424, 0.0634
9.750782,0.09322713,0,-2.843371,-0.08949985,0,-0.1897406,0,0,0,0,-3.062652,-0.3241041,-0.5774349, 0.0634
9.770782,0.09140732,0,-2.847194,-0.09060141,0,-0.1907818,0,0,0,0,-3.069122,-0.3236876,-0.5774284, 0.0634
9.790783,0.08956584,0,-2.851038,-0.09169012,0,-0.191836,0,0,0,0,-3.075585,-0.3232659,-0.5774229, 0.0634
9.81078,0.08770288,0,-2.854904,-0.09276631,0,-0.1929036,0,0,0,0,-3.082038,-0.3228389,-0.5774186, 0.0634
9.83078,0.08581872,0,-2.858792,-0.09383217,0,-0.1939803,0,0,0,0,-3.088483,-0.3224082,-0.5774091, 0.0634
9.85078,0.0839136,0,-2.862701,-0.09488422,0,-0.1950716,0,0,0,0,-3.09492,-0.3219717,-0.5774032, 0.0634
9.870781,0.08198779,0,-2.866632,-0.09592413,0,-0.1961735,0,0,0,0,-3.101347,-0.3215309,-0.5773953, 0.0634
9.890781,0.08004152,0,-2.870586,-0.0969492,0,-0.1972909,0,0,0,0,-3.107766,-0.321084,-0.5773928, 0.0634
9.910782,0.0780751,0,-2.874563,-0.09796356,0,-0.1984148,0,0,0,0,-3.114175,-0.3206344,-0.5773832, 0.0634
9.930782,0.07608877,0,-2.878562,-0.09896357,0,-0.1995541,0,0,0,0,-3.120575,-0.3201787,-0.5773783, 0.0634
9.950783,0.07408278,0,-2.882585,-0.09995177,0,-0.200702,0,0,0,0,-3.126966,-0.3197195,-0.5773695, 0.0634
9.970779,0.07205743,0,-2.88663,-0.1009246,0,-0.2018639,0,0,0,0,-3.133348,-0.3192548,-0.5773649, 0.0634
9.99078,0.07001296,0,-2.8907,-0.1018845,0,-0.2030365,0,0,0,0,-3.13972,-0.3187857,-0.5773596, 0.0634
10.01078,0.06794967,0,-2.894792,-0.1028332,0,-0.2042161,0,0,0,0,-3.146083,-0.3183139,-0.5773484, 0.0634
10.03078,0.06586782,0,-2.898909,-0.1037641,0,-0.2054129,0,0,0,0,-3.152436,-0.3178352,-0.5773467, 0.0634
10.05078,0.06376767,0,-2.90305,-0.1046844,0,-0.2066163,0,0,0,0,-3.15878,-0.3173538,-0.5773381, 0.0634
10.07078,0.06164951,0,-2.907216,-0.10559,0,-0.2078307,0,0,0,0,-3.165114,-0.316868,-0.5773308, 0.0634
10.09078,0.05951365,0,-2.911406,-0.1064806,0,-0.209056,0,0,0,0,-3.171438,-0.3163779,-0.5773247, 0.0634
10.11078,0.05736034,0,-2.91562,-0.1073569,0,-0.210293,0,0,0,0,-3.177752,-0.3158831,-0.5773201, 0.0634
10.13078,0.05518989,0,-2.91986,-0.1082184,0,-0.2115397,0,0,0,0,-3.184056,-0.3153844,-0.5773156, 0.0634
10.15078,0.05300258,0,-2.924125,-0.1090681,0,-0.2127916,0,0,0,0,-3.19035,-0.3148836,-0.5773048, 0.0634
10.17078,0.05079872,0,-2.928416,-0.1099011,0,-0.2140578,0,0,0,0,-3.196634,-0.3143772,-0.5772997, 0.0634
10.19078,0.04857859,0,-2.932731,-0.1107204,0,-0.2153309,0,0,0,0,-3.202908,-0.3138679,-0.5772916, 0.0634
10.21078,0.04634246,0,-2.937073,-0.1115233,0,-0.2166184,0,0,0,0,-3.209171,-0.3133529,-0.577289, 0.0634
10.23078,0.0440907,0,-2.94144,-0.1123119,0,-0.2179091,0,0,0,0,-3.215424,-0.3128366,-0.5772815, 0.0634
10.25078,0.04182354,0,-2.945834,-0.1130872,0,-0.2192107,0,0,0,0,-3.221667,-0.312316,-0.5772734, 0.0634
10.27078,0.0395413,0,-2.950254,-0.1138466,0,-0.2205215,0,0,0,0,-3.227899,-0.3117917,-0.5772664, 0.0634
10.29078,0.03724429,0,-2.9547,-0.1145893,0,-0.2218428,0,0,0,0,-3.23412,-0.3112631,-0.5772625, 0.0634
10.31078,0.03493282,0,-2.959173,-0.1153185,0,-0.2231696,0,0,0,0,-3.240331,-0.3107324,-0.5772545, 0.0634
10.33078,0.03260719,0,-2.963673,-0.1160328,0,-0.2245043,0,0,0,0,-3.246531,-0.3101985,-0.5772456, 0.0634
10.35078,0.03026775,0,-2.968199,-0.1167289,0,-0.2258499,0,0,0,0,-3.25272,-0.3096603,-0.5772417, 0.0634
10.37078,0.02791478,0,-2.972753,-0.1174105,0,-0.2272029,0,0,0,0,-3.258899,-0.3091191,-0.5772361, 0.0634
10.39078,0.02554859,0,-2.977334,-0.1180772,0,-0.2285626,0,0,0,0,-3.265066,-0.3085752,-0.5772291, 0.0634
10.41078,0.02316948,0,-2.981943,-0.1187283,0,-0.2299307,0,0,0,0,-3.271223,-0.308028,-0.5772222, 0.0634
10.43078,0.02077781,0,-2.986579,-0.1193626,0,-0.2313048,0,0,0,0,-3.277369,-0.3074784,-0.5772159, 0.0634
10.45078,0.0183739,0,-2.991242,-0.1199811,0,-0.2326859,0,0,0,0,-3.283503,-0.306926,-0.5772092, 0.0634
10.47078,0.01595801,0,-2.995934,-0.1205849,0,-0.2340763,0,0,0,0,-3.289626,-0.3063698,-0.5772021, 0.0634
10.49078,0.01353058,0,-3.000653,-0.1211697,0,-0.2354704,0,0,0,0,-3.295739,-0.3058122,-0.5771971, 0.0634
10.51078,0.01109176,0,-3.005401,-0.1217423,0,-0.2368769,0,0,0,0,-3.30184,-0.3052495,-0.57719, 0.0634
10.53078,0.008642009,0,-3.010177,-0.122296,0,-0.2382842,0,0,0,0,-3.307929,-0.3046866,-0.5771834, 0.0634
10.55078,0.006181617,0,-3.014981,-0.1228332,0,-0.2396994,0,0,0,0,-3.314008,-0.3041205,-0.5771778, 0.0634
10.57078,0.003710873,0,-3.019814,-0.1233567,0,-0.2411198,0,0,0,0,-3.320075,-0.3035524,-0.5771685, 0.0634
10.59078,0.001230209,0,-3.024675,-0.1238599,0,-0.2425499,0,0,0,0,-3.32613,-0.3029804,-0.5771657, 0.0634
10.61078,-0.001260174,0,-3.029565,-0.1243498,0,-0.2439817,0,0,0,0,-3.332174,-0.3024077,-0.5771571, 0.0634
10.63078,-0.003759838,0,-3.034483,-0.1248219,0,-0.2454182,0,0,0,0,-3.338207,-0.3018331,-0.5771496, 0.0634
10.65078,-0.006268472,0,-3.039431,-0.125276,0,-0.2468641,0,0,0,0,-3.344228,-0.3012547,-0.5771456, 0.0634
10.67078,-0.008785811,0,-3.044408,-0.1257163,0,-0.248314,0,0,0,0,-3.350237,-0.3006747,-0.5771374, 0.0634
10.69078,-0.01131147,0,-3.049414,-0.1261382,0,-0.2497679,0,0,0,0,-3.356235,-0.3000932,-0.5771309, 0.0634
10.71078,-0.01384503,0,-3.054449,-0.1265408,0,-0.251226,0,0,0,0,-3.362221,-0.2995099,-0.5771275, 0.0634
10.73078,-0.01638631,0,-3.059513,-0.1269314,0,-0.2526871,0,0,0,0,-3.368195,-0.2989255,-0.5771173, 0.0634
10.75078,-0.01893484,0,-3.064607,-0.1273013,0,-0.2541557,0,0,0,0,-3.374157,-0.298338,-0.5771129, 0.0634
10.77078,-0.02149039,0,-3.06973,-0.1276573,0,-0.2556289,0,0,0,0,-3.380108,-0.2977488,-0.5771047, 0.0634
10.79078,-0.02405252,0,-3.074883,-0.1279929,0,-0.2571049,0,0,0,0,-3.386047,-0.2971584,-0.5771005, 0.0634
10.81078,-0.02662093,0,-3.080065,-0.1283135,0,-0.2585831,0,0,0,0,-3.391974,-0.2965671,-0.5770932, 0.0634
10.83078,-0.02919532,0,-3.085277,-0.1286173,0,-0.2600661,0,0,0,0,-3.397889,-0.2959739,-0.5770859, 0.0634
10.85078,-0.03177531,0,-3.090518,-0.1289044,0,-0.2615518,0,0,0,0,-3.403793,-0.2953796,-0.5770778, 0.0634
10.87078,-0.0343605,0,-3.09579,-0.1291709,0,-0.2630412,0,0,0,0,-3.409684,-0.2947838,-0.5770745, 0.0634
10.89078,-0.03695063,0,-3.101091,-0.1294237,0,-0.2645355,0,0,0,0,-3.415563,-0.2941861,-0.5770668, 0.0634
10.91078,-0.03954531,0,-3.106423,-0.1296577,0,-0.2660306,0,0,0,0,-3.421431,-0.2935881,-0.5770606, 0.0634
10.93078,-0.04214424,0,-3.111784,-0.1298753,0,-0.2675283,0,0,0,0,-3.427286,-0.292989,-0.5770534, 0.0634
10.95078,-0.04474704,0,-3.117175,-0.1300751,0,-0.2690281,0,0,0,0,-3.43313,-0.2923891,-0.5770469, 0.0634
10.97078,-0.04735328,0,-3.122597,-0.1302556,0,-0.2705321,0,0,0,0,-3.438961,-0.2917875,-0.5770433, 0.0634
10.99078,-0.04996281,0,-3.128048,-0.1304235,0,-0.2720347,0,0,0,0,-3.444781,-0.2911865,-0.5770328, 0.0634
11.01078,-0.05257511,0,-3.13353,-0.1305694,0,-0.2735402,0,0,0,0,-3.450588,-0.2905843,-0.5770287, 0.0634
11.03078,-0.05518993,0,-3.139041,-0.1307011,0,-0.2750503,0,0,0,0,-3.456383,-0.2899802,-0.5770206, 0.0634
11.05078,-0.05780685,0,-3.144583,-0.130813,0,-0.2765592,0,0,0,0,-3.462166,-0.2893766,-0.5770155, 0.0634
11.07078,-0.06042555,0,-3.150156,-0.1309087,0,-0.2780689,0,0,0,0,-3.467937,-0.2887728,-0.5770087, 0.0634
11.09078,-0.0630457,0,-3.155758,-0.1309865,0,-0.2795782,0,0,0,0,-3.473696,-0.288169,-0.5770024, 0.0634
11.11078,-0.06566693,0,-3.161391,-0.1310472,0,-0.2810921,0,0,0,0,-3.479443,-0.2875635,-0.5769959, 0.0634
11.13078,-0.06828888,0,-3.167054,-0.1310901,0,-0.2826043,0,0,0,0,-3.485178,-0.2869586,-0.5769898, 0.0634
11.15078,-0.07091127,0,-3.172747,-0.1311172,0,-0.2841178,0,0,0,0,-3.490901,-0.2863532,-0.5769814, 0.0634
11.17078,-0.07353368,0,-3.17847,-0.1311246,0,-0.2856311,0,0,0,0,-3.496612,-0.2857479,-0.5769761, 0.0634
11.19078,-0.07615574,0,-3.184224,-0.1311147,0,-0.2871435,0,0,0,0,-3.50231,-0.2851429,-0.5769706, 0.0634
11.21078,-0.07877718,0,-3.190008,-0.131088,0,-0.2886546,0,0,0,0,-3.507997,-0.2845385,-0.5769641, 0.0634
11.23078,-0.0813976,0,-3.195822,-0.1310444,0,-0.2901713,0,0,0,0,-3.513671,-0.2839318,-0.5769567, 0.0634
11.25078,-0.08401669,0,-3.201667,-0.1309834,0,-0.2916812,0,0,0,0,-3.519333,-0.2833278,-0.5769497, 0.0634
11.27078,-0.08663404,0,-3.207541,-0.1309039,0,-0.2931917,0,0,0,0,-3.524983,-0.2827236,-0.5769438, 0.0634
11.29078,-0.08924933,0,-3.213446,-0.1308063,0,-0.2947018,0,0,0,0,-3.530621,-0.2821196,-0.5769389, 0.0634
11.31078,-0.09186225,0,-3.219381,-0.1306938,0,-0.2962111,0,0,0,0,-3.536247,-0.2815159,-0.5769305, 0.0634
11.33078,-0.09447239,0,-3.225346,-0.1305616,0,-0.297718,0,0,0,0,-3.541861,-0.2809131,-0.5769253, 0.0634
11.35078,-0.09707944,0,-3.231342,-0.1304134,0,-0.2992239,0,0,0,0,-3.547463,-0.2803108,-0.5769182, 0.0634
11.37078,-0.09968308,0,-3.237367,-0.1302477,0,-0.3007258,0,0,0,0,-3.553053,-0.27971,-0.5769116, 0.0634
11.39078,-0.1022829,0,-3.243422,-0.1300636,0,-0.302227,0,0,0,0,-3.558631,-0.2791095,-0.5769063, 0.0634
11.41078,-0.1048786,0,-3.249507,-0.1298637,0,-0.3037242,0,0,0,0,-3.564197,-0.2785106,-0.5768992, 0.0634
11.43078,-0.1074698,0,-3.255623,-0.129646,0,-0.3052245,0,0,0,0,-3.569751,-0.2779105,-0.5768918, 0.0634
11.45078,-0.1100562,0,-3.261768,-0.1294104,0,-0.3067191,0,0,0,0,-3.575293,-0.2773127,-0.5768858, 0.0634
