t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right
0.01999999,0,0,0,0,0,5,0,0,0,0
0.03999999,0,0,0.09999996,0,0,5,0,0,0,0
0.05999998,0,0,0.1999999,0,0,5,0,0,0,0
0.07999997,0,0,0.2999999,0,0,5,0,0,0,0
0.09999996,0,0,0.3999999,0,0,5,0,0,0,0
0.12,0,0,0.4999998,0,0,5,0,0,0.04999982,24.99991
0.1399999,0,0,0.5749999,0,0,3.750005,0,0,0.1249999,62.49996
0.1599999,0,0,0.5875001,0,0,0.6250083,0,0,0.1375001,68.75005
0.1799999,0,0,0.5312502,0,0,-2.812493,0,0,0.08125024,40.62512
0.1999999,0,0,0.4343753,0,0,-4.843748,0,0,0,0
0.2199999,0,0,0.3375004,0,0,-4.843748,0,0,0,0
0.2399999,0,0,0.2406255,0,0,-4.843748,0,0,0,0
0.2599999,0,0,0.1437505,0,0,-4.843748,0,0,0,0
0.2799999,0,0,0.04687563,0,0,-4.843748,0,0,0,0
0.2999999,0,0,-0.0499993,0,0,-4.843748,0,0,0,0
0.3199999,0,0,-0.1468742,0,0,-4.843748,0,0,0,0
0.3399999,0,0,-0.2437491,0,0,-4.843748,0,0,0,0
0.3599999,0,0,-0.3406241,0,0,-4.843748,0,0,0,0
0.3799999,0,0,-0.437499,0,0,-4.843748,0,0,0,0
0.3999999,0,0,-0.5343739,0,0,-4.843748,0.08437388,42.18694,0,0
0.4199999,0,0,-0.5890619,0,0,-2.734402,0.1390619,69.53096,0,0
0.4399998,0,0,-0.574219,0,0,0.7421446,0.124219,62.10952,0,0
0.4599999,0,0,-0.4972667,0,0,3.84762,0.04726668,23.63334,0,0
0.4799998,0,0,-0.396681,0,0,5.029286,0,0,0,0
0.4999998,0,0,-0.2960953,0,0,5.029286,0,0,0,0
0.5199998,0,0,-0.1955097,0,0,5.029286,0,0,0,0
0.5399998,0,0,-0.094924,0,0,5.029286,0,0,0,0
0.5599998,0,0,0.005661681,0,0,5.029286,0,0,0,0
0.5799998,0,0,0.1062474,0,0,5.029286,0,0,0,0
0.5999998,0,0,0.206833,0,0,5.029286,0,0,0,0
0.6199998,0,0,0.3074187,0,0,5.029286,0,0,0,0
0.6399998,0,0,0.4080044,0,0,5.029286,0,0,0,0
0.6599998,0,0,0.50859,0,0,5.029286,0,0,0.05859004,29.29502
0.6799998,0,0,0.5798807,0,0,3.564536,0,0,0.1298807,64.94035
0.6999997,0,0,0.5862311,0,0,0.3175192,0,0,0.1362311,68.11555
0.7199997,0,0,0.524466,0,0,-3.088257,0,0,0.07446598,37.23299
0.7399998,0,0,0.4254679,0,0,-4.949905,0,0,0,0
0.7599998,0,0,0.3264698,0,0,-4.949905,0,0,0,0
0.7799997,0,0,0.2274718,0,0,-4.949905,0,0,0,0
0.7999997,0,0,0.1284737,0,0,-4.949905,0,0,0,0
0.8199997,0,0,0.02947563,0,0,-4.949905,0,0,0,0
0.8399997,0,0,-0.06952244,0,0,-4.949905,0,0,0,0
0.8599997,0,0,-0.1685205,0,0,-4.949905,0,0,0,0
0.8799997,0,0,-0.2675186,0,0,-4.949905,0,0,0,0
0.8999997,0,0,-0.3665166,0,0,-4.949905,0,0,0,0
0.9199997,0,0,-0.4655147,0,0,-4.949905,0.01551472,7.757358,0,0
0.9399997,0,0,-0.5567554,0,0,-4.562037,0.1067554,53.37771,0,0
0.9599997,0,0,-0.5946184,0,0,-1.893153,0.1446184,72.30922,0,0
0.9799997,0,0,-0.5601723,0,0,1.722306,0.1101723,55.08616,0,0
0.9999996,0,0,-0.4706401,0,0,4.476613,0.02064009,10.32005,0,0
1.02,0,0,-0.3707878,0,0,4.992615,0,0,0,0
1.04,0,0,-0.2709356,0,0,4.992615,0,0,0,0
1.06,0,0,-0.1710833,0,0,4.992615,0,0,0,0
1.08,0,0,-0.07123104,0,0,4.992615,0,0,0,0
1.1,0,0,0.02862123,0,0,4.992615,0,0,0,0
1.12,0,0,0.1284735,0,0,4.992615,0,0,0,0
1.14,0,0,0.2283258,0,0,4.992615,0,0,0,0
1.16,0,0,0.328178,0,0,4.992615,0,0,0,0
1.18,0,0,0.4280303,0,0,4.992615,0,0,0,0
1.2,0,0,0.5278826,0,0,4.992615,0,0,0.07788257,38.94129
1.22,0,0,0.5887936,0,0,3.045552,0,0,0.1387936,69.39679
1.24,0,0,0.5803078,0,0,-0.4242864,0,0,0.1303078,65.15392
1.26,0,0,0.5066683,0,0,-3.681981,0,0,0.05666827,28.33413
1.28,0,0,0.4046946,0,0,-5.098687,0,0,0,0
1.3,0,0,0.3027208,0,0,-5.098687,0,0,0,0
1.32,0,0,0.2007471,0,0,-5.098687,0,0,0,0
1.34,0,0,0.09877343,0,0,-5.098687,0,0,0,0
1.36,0,0,-0.003200278,0,0,-5.098687,0,0,0,0
1.38,0,0,-0.105174,0,0,-5.098687,0,0,0,0
1.399999,0,0,-0.2071477,0,0,-5.098687,0,0,0,0
1.419999,0,0,-0.3091214,0,0,-5.098687,0,0,0,0
1.439999,0,0,-0.4110951,0,0,-5.098687,0,0,0,0
1.459999,0,0,-0.5130688,0,0,-5.098687,0.06306879,31.5344,0,0
1.48,0,0,-0.5835081,0,0,-3.521968,0.1335081,66.75407,0,0
1.5,0,0,-0.5871934,0,0,-0.1842659,0.1371934,68.59671,0,0
1.52,0,0,-0.5222821,0,0,3.245568,0.07228206,36.14103,0,0
1.539999,0,0,-0.4212297,0,0,5.052619,0,0,0,0
1.559999,0,0,-0.3201774,0,0,5.052619,0,0,0,0
1.579999,0,0,-0.219125,0,0,5.052619,0,0,0,0
1.599999,0,0,-0.1180727,0,0,5.052619,0,0,0,0
1.619999,0,0,-0.01702036,0,0,5.052619,0,0,0,0
1.639999,0,0,0.08403198,0,0,5.052619,0,0,0,0
1.659999,0,0,0.1850843,0,0,5.052619,0,0,0,0
1.679999,0,0,0.2861367,0,0,5.052619,0,0,0,0
1.699999,0,0,0.387189,0,0,5.052619,0,0,0,0
1.719999,0,0,0.4882413,0,0,5.052619,0,0,0.03824134,19.12067
1.739999,0,0,0.570173,0,0,4.096586,0,0,0.120173,60.08651
1.759999,0,0,0.5920182,0,0,1.092261,0,0,0.1420182,71.00912
1.779999,0,0,0.5428544,0,0,-2.458194,0,0,0.09285437,46.42718
1.799999,0,0,0.4472634,0,0,-4.779552,0,0,0,0
1.819999,0,0,0.3516724,0,0,-4.779552,0,0,0,0
1.839999,0,0,0.2560813,0,0,-4.779552,0,0,0,0
1.859999,0,0,0.1604903,0,0,-4.779552,0,0,0,0
1.879999,0,0,0.06489936,0,0,-4.779552,0,0,0,0
1.899999,0,0,-0.03069164,0,0,-4.779552,0,0,0,0
1.919999,0,0,-0.1262826,0,0,-4.779552,0,0,0,0
1.939999,0,0,-0.2218736,0,0,-4.779552,0,0,0,0
1.959999,0,0,-0.3174646,0,0,-4.779552,0,0,0,0
1.979999,0,0,-0.4130556,0,0,-4.779552,0,0,0,0
1.999999,0,0,-0.5086466,0,0,-4.779552,0.0586466,29.3233,0,0
2.019999,0,0,-0.5749143,0,0,-3.313387,0.1249143,62.45716,0,0
2.039999,0,0,-0.5787249,0,0,-0.1905298,0.1287249,64.36246,0,0
2.059999,0,0,-0.5181731,0,0,3.027592,0.0681731,34.08655,0,0
2.079999,0,0,-0.4235348,0,0,4.731918,0,0,0,0
2.099999,0,0,-0.3288964,0,0,4.731918,0,0,0,0
2.119999,0,0,-0.2342581,0,0,4.731918,0,0,0,0
2.139999,0,0,-0.1396197,0,0,4.731918,0,0,0,0
2.159999,0,0,-0.04498141,0,0,4.731918,0,0,0,0
2.179999,0,0,0.04965693,0,0,4.731918,0,0,0,0
2.199999,0,0,0.1442953,0,0,4.731918,0,0,0,0
2.219999,0,0,0.2389336,0,0,4.731918,0,0,0,0
2.239999,0,0,0.3335719,0,0,4.731918,0,0,0,0
2.259999,0,0,0.4282103,0,0,4.731918,0,0,0,0
2.279999,0,0,0.5228486,0,0,4.731918,0,0,0.0728486,36.4243
2.299999,0,0,0.5810627,0,0,2.910704,0,0,0.1310627,65.53133
2.319999,0,0,0.5737454,0,0,-0.3658614,0,0,0.1237454,61.87271
2.339999,0,0,0.5045555,0,0,-3.459496,0,0,0.05455552,27.27776
2.359999,0,0,0.4080879,0,0,-4.823383,0,0,0,0
2.379999,0,0,0.3116203,0,0,-4.823383,0,0,0,0
2.399999,0,0,0.2151527,0,0,-4.823383,0,0,0,0
2.419999,0,0,0.118685,0,0,-4.823383,0,0,0,0
2.439999,0,0,0.02221741,0,0,-4.823383,0,0,0,0
2.459999,0,0,-0.07425022,0,0,-4.823383,0,0,0,0
2.479999,0,0,-0.1707179,0,0,-4.823383,0,0,0,0
2.499999,0,0,-0.2671855,0,0,-4.823383,0,0,0,0
2.519999,0,0,-0.3636531,0,0,-4.823383,0,0,0,0
2.539999,0,0,-0.4601207,0,0,-4.823383,0.01012073,5.060367,0,0
2.559999,0,0,-0.551528,0,0,-4.570365,0.101528,50.76399,0,0
2.579999,0,0,-0.5921713,0,0,-2.032166,0.1421713,71.08566,0,0
2.599999,0,0,-0.561729,0,0,1.522115,0.111729,55.86451,0,0
2.619999,0,0,-0.4754223,0,0,4.315339,0.02542226,12.71113,0,0
2.639999,0,0,-0.3764044,0,0,4.950895,0,0,0,0
2.659999,0,0,-0.2773865,0,0,4.950895,0,0,0,0
2.679999,0,0,-0.1783687,0,0,4.950895,0,0,0,0
2.699999,0,0,-0.07935082,0,0,4.950895,0,0,0,0
2.719999,0,0,0.01966704,0,0,4.950895,0,0,0,0
2.739999,0,0,0.1186849,0,0,4.950895,0,0,0,0
2.759999,0,0,0.2177028,0,0,4.950895,0,0,0,0
2.779999,0,0,0.3167206,0,0,4.950895,0,0,0,0
2.799999,0,0,0.4157385,0,0,4.950895,0,0,0,0
2.819999,0,0,0.5147564,0,0,4.950895,0,0,0.06475638,32.37819
2.839999,0,0,0.5813961,0,0,3.331986,0,0,0.1313961,65.69805
2.859999,0,0,0.5823378,0,0,0.04708505,0,0,0.1323378,66.1689
2.879999,0,0,0.5171106,0,0,-3.261358,0,0,0.06711064,33.55532
2.899999,0,0,0.4183282,0,0,-4.939124,0,0,0,0
2.919999,0,0,0.3195457,0,0,-4.939124,0,0,0,0
2.939999,0,0,0.2207633,0,0,-4.939124,0,0,0,0
2.959999,0,0,0.1219809,0,0,-4.939124,0,0,0,0
2.979999,0,0,0.02319841,0,0,-4.939124,0,0,0,0
2.999999,0,0,-0.07558403,0,0,-4.939124,0,0,0,0
3.019999,0,0,-0.1743665,0,0,-4.939124,0,0,0,0
3.039999,0,0,-0.2731489,0,0,-4.939124,0,0,0,0
3.059999,0,0,-0.3719314,0,0,-4.939124,0,0,0,0
3.079999,0,0,-0.4707138,0,0,-4.939124,0.02071382,10.35691,0,0
3.099999,0,0,-0.5591394,0,0,-4.421279,0.1091394,54.56968,0,0
3.119999,0,0,-0.5929953,0,0,-1.692796,0.1429953,71.49764,0,0
3.139999,0,0,-0.5553536,0,0,1.882085,0.1053536,52.67679,0,0
3.159999,0,0,-0.4650351,0,0,4.515924,0.01503514,7.517569,0,0
3.179999,0,0,-0.3671992,0,0,4.891802,0,0,0,0
3.199999,0,0,-0.2693632,0,0,4.891802,0,0,0,0
3.219999,0,0,-0.1715272,0,0,4.891802,0,0,0,0
3.239999,0,0,-0.07369118,0,0,4.891802,0,0,0,0
3.259999,0,0,0.02414481,0,0,4.891802,0,0,0,0
3.279999,0,0,0.1219808,0,0,4.891802,0,0,0,0
3.299999,0,0,0.2198168,0,0,4.891802,0,0,0,0
3.319999,0,0,0.3176528,0,0,4.891802,0,0,0,0
3.339999,0,0,0.4154888,0,0,4.891802,0,0,0,0
3.359999,0,0,0.5133248,0,0,4.891802,0,0,0.06332479,31.6624
3.379999,0,0,0.5794984,0,0,3.308683,0,0,0.1294984,64.74921
3.399999,0,0,0.5809229,0,0,0.07122374,0,0,0.1309229,65.46145
3.419999,0,0,0.516886,0,0,-3.201848,0,0,0.06688599,33.443
3.439999,0,0,0.4194061,0,0,-4.873997,0,0,0,0
3.459999,0,0,0.3219262,0,0,-4.873997,0,0,0,0
3.479999,0,0,0.2244463,0,0,-4.873997,0,0,0,0
3.499999,0,0,0.1269664,0,0,-4.873997,0,0,0,0
3.519999,0,0,0.02948655,0,0,-4.873997,0,0,0,0
3.539999,0,0,-0.06799334,0,0,-4.873997,0,0,0,0
3.559999,0,0,-0.1654732,0,0,-4.873997,0,0,0,0
3.579999,0,0,-0.2629531,0,0,-4.873997,0,0,0,0
3.599999,0,0,-0.360433,0,0,-4.873997,0,0,0,0
3.619999,0,0,-0.4579129,0,0,-4.873997,0.007912919,3.95646,0,0
3.639999,0,0,-0.5514364,0,0,-4.676174,0.1014364,50.71818,0,0
3.659999,0,0,-0.5942417,0,0,-2.140265,0.1442417,72.12083,0,0
3.679999,0,0,-0.5649262,0,0,1.465775,0.1149262,57.4631,0,0
3.699999,0,0,-0.4781477,0,0,4.338929,0.02814768,14.07384,0,0
3.719999,0,0,-0.3772953,0,0,5.042621,0,0,0,0
3.739999,0,0,-0.2764429,0,0,5.042621,0,0,0,0
3.759999,0,0,-0.1755906,0,0,5.042621,0,0,0,0
3.779999,0,0,-0.0747382,0,0,5.042621,0,0,0,0
3.799999,0,0,0.02611417,0,0,5.042621,0,0,0,0
3.819999,0,0,0.1269665,0,0,5.042621,0,0,0,0
3.839999,0,0,0.2278189,0,0,5.042621,0,0,0,0
3.859999,0,0,0.3286713,0,0,5.042621,0,0,0,0
3.879999,0,0,0.4295236,0,0,5.042621,0,0,0,0
3.899999,0,0,0.530376,0,0,5.042621,0,0,0.08037601,40.18801
3.919999,0,0,0.5910404,0,0,3.033221,0,0,0.1410404,70.52022
3.939999,0,0,0.5811847,0,0,-0.4927883,0,0,0.1311847,65.59234
3.959999,0,0,0.5057366,0,0,-3.772404,0,0,0.05573665,27.86832
3.979999,0,0,0.4024203,0,0,-5.16582,0,0,0,0
3.999999,0,0,0.2991039,0,0,-5.16582,0,0,0,0
4.019999,0,0,0.1957876,0,0,-5.16582,0,0,0,0
4.039999,0,0,0.09247121,0,0,-5.16582,0,0,0,0
4.059999,0,0,-0.01084514,0,0,-5.16582,0,0,0,0
4.079998,0,0,-0.1141615,0,0,-5.16582,0,0,0,0
4.099998,0,0,-0.2174778,0,0,-5.16582,0,0,0,0
4.119998,0,0,-0.3207942,0,0,-5.16582,0,0,0,0
4.139998,0,0,-0.4241105,0,0,-5.16582,0,0,0,0
4.159998,0,0,-0.5274269,0,0,-5.16582,0.0774269,38.71345,0,0
4.179998,0,0,-0.5920298,0,0,-3.230148,0.1420298,71.0149,0,0
4.199998,0,0,-0.5856179,0,0,0.3205955,0.1356179,67.80894,0,0
4.219998,0,0,-0.5113971,0,0,3.711041,0.06139712,30.69856,0,0
4.239998,0,0,-0.4064778,0,0,5.245969,0,0,0,0
4.259998,0,0,-0.3015584,0,0,5.245969,0,0,0,0
4.279998,0,0,-0.1966391,0,0,5.245969,0,0,0,0
4.299998,0,0,-0.09171975,0,0,5.245969,0,0,0,0
4.319998,0,0,0.01319958,0,0,5.245969,0,0,0,0
4.339998,0,0,0.1181189,0,0,5.245969,0,0,0,0
4.359999,0,0,0.2230383,0,0,5.245969,0,0,0,0
4.379999,0,0,0.3279576,0,0,5.245969,0,0,0,0
4.399999,0,0,0.4328769,0,0,5.245969,0,0,0,0
4.419999,0,0,0.5377963,0,0,5.245969,0,0,0.08779626,43.89813
4.439999,0,0,0.5988175,0,0,3.051063,0,0,0.1488175,74.40876
4.459999,0,0,0.5854301,0,0,-0.6693733,0,0,0.1354301,67.71504
4.479999,0,0,0.5043277,0,0,-4.055124,0,0,0.05432765,27.16383
4.499999,0,0,0.3960614,0,0,-5.413314,0,0,0,0
4.519999,0,0,0.2877952,0,0,-5.413314,0,0,0,0
4.539999,0,0,0.179529,0,0,-5.413314,0,0,0,0
4.559999,0,0,0.07126271,0,0,-5.413314,0,0,0,0
4.579998,0,0,-0.03700353,0,0,-5.413314,0,0,0,0
4.599998,0,0,-0.1452698,0,0,-5.413314,0,0,0,0
4.619998,0,0,-0.253536,0,0,-5.413314,0,0,0,0
4.639998,0,0,-0.3618023,0,0,-5.413314,0,0,0,0
4.659998,0,0,-0.4700685,0,0,-5.413314,0.02006848,10.03424,0,0
4.679998,0,0,-0.5683005,0,0,-4.911602,0.1183005,59.15024,0,0
4.699998,0,0,-0.6073823,0,0,-1.954092,0.1573823,78.69115,0,0
4.719998,0,0,-0.567773,0,0,1.980464,0.117773,58.88652,0,0
4.739998,0,0,-0.4692773,0,0,4.924789,0.01927729,9.638645,0,0
4.759998,0,0,-0.3611429,0,0,5.406722,0,0,0,0
4.779998,0,0,-0.2530085,0,0,5.406722,0,0,0,0
4.799998,0,0,-0.1448741,0,0,5.406722,0,0,0,0
4.819998,0,0,-0.03673974,0,0,5.406722,0,0,0,0
4.839998,0,0,0.07139465,0,0,5.406722,0,0,0,0
4.859998,0,0,0.179529,0,0,5.406722,0,0,0,0
4.879998,0,0,0.2876634,0,0,5.406722,0,0,0,0
4.899998,0,0,0.3957978,0,0,5.406722,0,0,0,0
4.919998,0,0,0.5039322,0,0,5.406722,0,0,0.05393223,26.96612
4.939998,0,0,0.5851005,0,0,4.058416,0,0,0.1351005,67.55026
4.959998,0,0,0.5987186,0,0,0.6809046,0,0,0.1487186,74.35932
4.979998,0,0,0.5379775,0,0,-3.03706,0,0,0.08797745,43.98873
4.999998,0,0,0.4332476,0,0,-5.236495,0,0,0,0
5.019998,0,0,0.3285177,0,0,-5.236495,0,0,0,0
5.039998,0,0,0.2237879,0,0,-5.236495,0,0,0,0
5.059998,0,0,0.119058,0,0,-5.236495,0,0,0,0
5.079998,0,0,0.01432814,0,0,-5.236495,0,0,0,0
5.099998,0,0,-0.09040173,0,0,-5.236495,0,0,0,0
5.119998,0,0,-0.1951316,0,0,-5.236495,0,0,0,0
5.139998,0,0,-0.2998615,0,0,-5.236495,0,0,0,0
5.159998,0,0,-0.4045913,0,0,-5.236495,0,0,0,0
5.179998,0,0,-0.5093212,0,0,-5.236495,0.05932121,29.6606,0,0
5.199998,0,0,-0.5843905,0,0,-3.753466,0.1343905,67.19526,0,0
5.219998,0,0,-0.5922646,0,0,-0.3937044,0.1422646,71.13229,0,0
5.239998,0,0,-0.5290064,0,0,3.162909,0.07900642,39.50321,0,0
5.259998,0,0,-0.4262451,0,0,5.138068,0,0,0,0
5.279998,0,0,-0.3234838,0,0,5.138068,0,0,0,0
5.299998,0,0,-0.2207224,0,0,5.138068,0,0,0,0
5.319998,0,0,-0.1179611,0,0,5.138068,0,0,0,0
5.339998,0,0,-0.0151998,0,0,5.138068,0,0,0,0
5.359998,0,0,0.08756153,0,0,5.138068,0,0,0,0
5.379998,0,0,0.1903228,0,0,5.138068,0,0,0,0
5.399998,0,0,0.2930842,0,0,5.138068,0,0,0,0
5.419998,0,0,0.3958455,0,0,5.138068,0,0,0,0
5.439998,0,0,0.4986068,0,0,5.138068,0,0,0.04860683,24.30341
5.459998,0,0,0.5770648,0,0,3.922898,0,0,0.1270647,63.53238
5.479998,0,0,0.5919904,0,0,0.7462807,0,0,0.1419903,70.99517
5.499998,0,0,0.5359209,0,0,-2.803477,0,0,0.08592086,42.96043
5.519998,0,0,0.436891,0,0,-4.951497,0,0,0,0
5.539998,0,0,0.3378611,0,0,-4.951497,0,0,0,0
5.559998,0,0,0.2388312,0,0,-4.951497,0,0,0,0
5.579998,0,0,0.1398013,0,0,-4.951497,0,0,0,0
5.599998,0,0,0.04077136,0,0,-4.951497,0,0,0,0
5.619998,0,0,-0.05825855,0,0,-4.951497,0,0,0,0
5.639998,0,0,-0.1572885,0,0,-4.951497,0,0,0,0
5.659998,0,0,-0.2563184,0,0,-4.951497,0,0,0,0
5.679998,0,0,-0.3553483,0,0,-4.951497,0,0,0,0
5.699998,0,0,-0.4543782,0,0,-4.951497,0.004378155,2.189077,0,0
5.719998,0,0,-0.551219,0,0,-4.842043,0.101219,50.60949,0,0
5.739998,0,0,-0.5974504,0,0,-2.31157,0.1474504,73.72519,0,0
5.759998,0,0,-0.5699566,0,0,1.374688,0.1199566,59.9783,0,0
5.779998,0,0,-0.4824846,0,0,4.373602,0.03248458,16.24229,0,0
5.799998,0,0,-0.3787703,0,0,5.185716,0,0,0,0
5.819998,0,0,-0.275056,0,0,5.185716,0,0,0,0
5.839998,0,0,-0.1713417,0,0,5.185716,0,0,0,0
5.859998,0,0,-0.06762744,0,0,5.185716,0,0,0,0
5.879998,0,0,0.03608684,0,0,5.185716,0,0,0,0
5.899998,0,0,0.1398011,0,0,5.185716,0,0,0,0
5.919998,0,0,0.2435154,0,0,5.185716,0,0,0,0
5.939998,0,0,0.3472297,0,0,5.185716,0,0,0,0
