t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper,,v' ,,E_kin_wagen,E_kin_bumper,E_gesamt,,p_wagen,p_bumper,p_gesamt
5.339998,0,0,-1.608573,0,0,-0.2857143,0,0,0,0,-1.788573,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.359998,0,0,-1.614287,0,0,-0.2857143,0,0,0,0,-1.794288,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.379998,0,0,-1.620002,0,0,-0.2857143,0,0,0,0,-1.800002,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.399998,0,0,-1.625716,0,0,-0.2857143,0,0,0,0,-1.805716,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.419998,0,0,-1.63143,0,0,-0.2857143,0,0,0,0,-1.811431,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.439998,0,0,-1.637144,0,0,-0.2857143,0,0,0,0,-1.817145,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.459998,0,0,-1.642859,0,0,-0.2857143,0,0,0,0,-1.822859,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.479998,0,0,-1.648573,0,0,-0.2857143,0,0,0,0,-1.828573,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.499998,0,0,-1.654287,0,0,-0.2857143,0,0,0,0,-1.834288,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.519998,0,0,-1.660002,0,0,-0.2857143,0,0,0,0,-1.840002,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.539998,0,0,-1.665716,0,0,-0.2857143,0,0,0,0,-1.845716,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.559998,0,0,-1.67143,0,0,-0.2857143,0,0,0,0,-1.851431,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.579998,0,0,-1.677145,0,0,-0.2857143,0,0,0,0,-1.857145,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.599998,0,0,-1.682859,0,0,-0.2857143,0,0,0,0,-1.862859,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.619998,0,0,-1.688573,0,0,-0.2857143,0,0,0,0,-1.868574,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.639998,0,0,-1.694287,0,0,-0.2857143,0,0,0,0,-1.874288,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.659998,0,0,-1.700002,0,0,-0.2857143,0,0,0,0,-1.880002,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.679998,0,0,-1.705716,0,0,-0.2857143,0,0,0,0,-1.885716,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.699998,0,0,-1.71143,0,0,-0.2857143,0,0,0,0,-1.891431,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.719998,0,0,-1.717145,0,0,-0.2857143,0,0,0,0,-1.897145,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.739998,0,0,-1.722859,0,0,-0.2857143,0,0,0,0,-1.902859,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.759998,0,0,-1.728573,0,0,-0.2857143,0,0,0,0,-1.908574,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.779998,0,0,-1.734288,0,0,-0.2857143,0,0,0,0,-1.914288,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.799998,0,0,-1.740002,0,0,-0.2857143,0,0,0,0,-1.920002,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.819998,0,0,-1.745716,0,0,-0.2857143,0,0,0,0,-1.925717,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.839998,0,0,-1.75143,0,0,-0.2857143,0,0,0,0,-1.931431,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.859998,0,0,-1.757145,0,0,-0.2857143,0,0,0,0,-1.937145,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.879998,0,0,-1.762859,0,0,-0.2857143,0,0,0,0,-1.942859,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.899998,0,0,-1.768573,0,0,-0.2857143,0,0,0,0,-1.948574,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.919998,0,0,-1.774288,0,0,-0.2857143,0,0,0,0,-1.954288,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.939998,0,0,-1.780002,0,0,-0.2857143,0,0,0,0,-1.960002,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.959998,0,0,-1.785716,0,0,-0.2857143,0,0,0,0,-1.965717,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.979998,0,0,-1.79143,0,0,-0.2857143,0,0,0,0,-1.971431,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
5.999998,0,0,-1.797145,0,0,-0.2857143,0,0,0,0,-1.977145,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.019998,0,0,-1.802859,0,0,-0.2857143,0,0,0,0,-1.982859,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.039998,0,0,-1.808573,0,0,-0.2857143,0,0,0,0,-1.988574,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.059998,0,0,-1.814288,0,0,-0.2857143,0,0,0,0,-1.994288,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.079998,0,0,-1.820002,0,0,-0.2857143,0,0,0,0,-2.000002,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.099998,0,0,-1.825716,0,0,-0.2857143,0,0,0,0,-2.005717,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.119998,0,0,-1.83143,0,0,-0.2857143,0,0,0,0,-2.011431,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.139998,0,0,-1.837145,0,0,-0.2857143,0,0,0,0,-2.017145,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.159998,0,0,-1.842859,0,0,-0.2857143,0,0,0,0,-2.02286,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.179998,0,0,-1.848573,0,0,-0.2857143,0,0,0,0,-2.028574,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.199998,0,0,-1.854288,0,0,-0.2857143,0,0,0,0,-2.034288,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.219998,0,0,-1.860002,0,0,-0.2857143,0,0,0,0,-2.040002,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.239998,0,0,-1.865716,0,0,-0.2857143,0,0,0,0,-2.045717,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.259998,0,0,-1.871431,0,0,-0.2857143,0,0,0,0,-2.051431,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.279998,0,0,-1.877145,0,0,-0.2857143,0,0,0,0,-2.057145,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.299998,0,0,-1.882859,0,0,-0.2857143,0,0,0,0,-2.06286,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.319998,0,0,-1.888573,0,0,-0.2857143,0,0,0,0,-2.068574,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.339998,0,0,-1.894288,0,0,-0.2857143,0,0,0,0,-2.074288,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.359998,0,0,-1.900002,0,0,-0.2857143,0,0,0,0,-2.080003,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.379998,0,0,-1.905716,0,0,-0.2857143,0,0,0,0,-2.085717,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.399998,0,0,-1.911431,0,0,-0.2857143,0,0,0,0,-2.091431,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.419998,0,0,-1.917145,0,0,-0.2857143,0,0,0,0,-2.097145,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.439998,0,0,-1.922859,0,0,-0.2857143,0,0,0,0,-2.10286,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.459998,0,0,-1.928574,0,0,-0.2857143,0,0,0,0,-2.108574,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.479998,0,0,-1.934288,0,0,-0.2857143,0,0,0,0,-2.114288,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.499998,0,0,-1.940002,0,0,-0.2857143,0,0,0,0,-2.120003,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.519998,0,0,-1.945716,0,0,-0.2857143,0,0,0,0,-2.125717,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.539998,0,0,-1.951431,0,0,-0.2857143,0,0,0,0,-2.131431,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.559998,0,0,-1.957145,0,0,-0.2857143,0,0,0,0,-2.137146,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.579998,0,0,-1.962859,0,0,-0.2857143,0,0,0,0,-2.14286,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.599998,0,0,-1.968574,0,0,-0.2857143,0,0,0,0,-2.148574,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.619998,0,0,-1.974288,0,0,-0.2857143,0,0,0,0,-2.154288,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.639997,0,0,-1.980002,0,0,-0.2857143,0,0,0,0,-2.160003,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.659997,0,0,-1.985717,0,0,-0.2857143,0,0,0,0,-2.165717,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.679997,0,0,-1.991431,0,0,-0.2857143,0,0,0,0,-2.171431,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.699997,0,0,-1.997145,0,0,-0.2857143,0,0,0,0,-2.177145,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.719997,0,0,-2.002859,0,0,-0.2857143,0,0,0,0,-2.18286,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.739997,0,0,-2.008574,0,0,-0.2857143,0,0,0,0,-2.188574,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.759997,0,0,-2.014288,0,0,-0.2857143,0,0,0,0,-2.194288,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.779998,0,0,-2.020002,0,0,-0.2857143,0,0,0,0,-2.200003,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.799998,0,0,-2.025717,0,0,-0.2857143,0,0,0,0,-2.205717,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.819998,0,0,-2.031431,0,0,-0.2857143,0,0,0,0,-2.211431,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.839998,0,0,-2.037145,0,0,-0.2857143,0,0,0,0,-2.217145,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.859998,0,0,-2.042859,0,0,-0.2857143,0,0,0,0,-2.22286,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.879998,0,0,-2.048573,0,0,-0.2857143,0,0,0,0,-2.228574,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.899998,0,0,-2.054288,0,0,-0.2857143,0,0,0,0,-2.234288,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.919998,0,0,-2.060002,0,0,-0.2857143,0,0,0,0,-2.240002,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.939998,0,0,-2.065716,0,0,-0.2857143,0,0,0,0,-2.245717,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.959998,0,0,-2.07143,0,0,-0.2857143,0,0,0,0,-2.251431,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.979998,0,0,-2.077145,0,0,-0.2857143,0,0,0,0,-2.257145,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
6.999998,0,0,-2.082859,0,0,-0.2857143,0,0,0,0,-2.26286,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.019998,0,0,-2.088573,0,0,-0.2857143,0,0,0,0,-2.268574,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.039998,0,0,-2.094288,0,0,-0.2857143,0,0,0,0,-2.274288,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.059998,0,0,-2.100002,0,0,-0.2857143,0,0,0,0,-2.280002,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.079998,0,0,-2.105716,0,0,-0.2857143,0,0,0,0,-2.285717,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.099998,0,0,-2.11143,0,0,-0.2857143,0,0,0,0,-2.291431,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.119998,0,0,-2.117145,0,0,-0.2857143,0,0,0,0,-2.297145,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.139997,0,0,-2.122859,0,0,-0.2857143,0,0,0,0,-2.302859,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.159997,0,0,-2.128573,0,0,-0.2857143,0,0,0,0,-2.308573,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.179997,0,0,-2.134287,0,0,-0.2857143,0,0,0,0,-2.314288,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.199997,0,0,-2.140002,0,0,-0.2857143,0,0,0,0,-2.320002,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.219997,0,0,-2.145716,0,0,-0.2857143,0,0,0,0,-2.325716,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.239997,0,0,-2.15143,0,0,-0.2857143,0,0,0,0,-2.331431,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.259997,0,0,-2.157144,0,0,-0.2857143,0,0,0,0,-2.337145,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.279997,0,0,-2.162859,0,0,-0.2857143,0,0,0,0,-2.342859,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.299997,0,0,-2.168573,0,0,-0.2857143,0,0,0,0,-2.348573,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.319997,0,0,-2.174287,0,0,-0.2857143,0,0,0,0,-2.354288,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.339997,0,0,-2.180001,0,0,-0.2857143,0,0,0,0,-2.360002,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.359997,0,0,-2.185716,0,0,-0.2857143,0,0,0,0,-2.365716,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.379997,0,0,-2.19143,0,0,-0.2857143,0,0,0,0,-2.37143,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.399997,0,0,-2.197144,0,0,-0.2857143,0,0,0,0,-2.377145,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.419997,0,0,-2.202858,0,0,-0.2857143,0,0,0,0,-2.382859,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.439997,0,0,-2.208573,0,0,-0.2857143,0,0,0,0,-2.388573,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.459997,0,0,-2.214287,0,0,-0.2857143,0,0,0,0,-2.394287,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.479997,0,0,-2.220001,0,0,-0.2857143,0,0,0,0,-2.400002,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.499997,0,0,-2.225715,0,0,-0.2857143,0,0,0,0,-2.405716,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.519997,0,0,-2.23143,0,0,-0.2857143,0,0,0,0,-2.41143,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.539997,0,0,-2.237144,0,0,-0.2857143,0,0,0,0,-2.417145,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.559998,0,0,-2.242858,0,0,-0.2857143,0,0,0,0,-2.422859,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
7.579998,0,0,-2.248573,0,0,-0.2857143,0,0,0,0,-2.428573,-0.2857143,,-0.2857143,,0.016326532,0.040816331,0.057142863,,-0.11428572,-0.2857143,-0.40000002
